adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/yFRpUmsreYO5Bc0HVBTsJsHIIox.jpg,"[12, 10751, 18]",481848,en,The Call of the Wild,"Buck is a big-hearted dog whose blissful domestic life is turned upside down when he is suddenly uprooted from his California home and transplanted to the exotic wilds of the Yukon during the Gold Rush of the 1890s. As the newest rookie on a mail delivery dog sled team—and later its leader—Buck experiences the adventure of a lifetime, ultimately finding his true place in the world and becoming his own master.",36.656,/33VdppGbeNxICrFUtW2WpGHvfYc.jpg,2020-02-19,The Call of the Wild,False,7.6,2961
False,/4XKqxgjRJs3YtH5j1Eli5y6gtno.jpg,"[35, 18, 10749]",542178,en,The French Dispatch,"The staff of an American magazine based in France puts out its last issue, with stories featuring an artist sentenced to life imprisonment, student riots, and a kidnapping resolved by a chef.",36.618,/6JXR3KJH5roiBCjWFt09xfgxHZc.jpg,2021-10-21,The French Dispatch,False,7.2,1680
False,/hGykHXIRZ5HI602BDpQDUNUsVqH.jpg,"[35, 10749, 10402]",799883,en,Hollywood Stargirl,"When Stargirl's mother is hired as the costume designer on a movie, they relocate to L.A., where Stargirl quickly becomes involved with an eclectic assortment of characters.",36.553,/evtEicfLBzftNuLylTnO4DEU1UP.jpg,2022-06-03,Hollywood Stargirl,False,7.2,30
False,/4V5EWfD7ydCF2sZlePaWar7zVOd.jpg,"[18, 10749, 10402]",640265,en,The Sky Is Everywhere,"Lennie is a teen musical prodigy grieving the death of her sister when she finds herself caught between a new guy at school and her sister's devastated boyfriend. Through her vivid imagination and conflicted heart, Lennie navigates first love and first loss.",36.445,/qMVUlq6rdqFo1xZ5ozQcKFCDbgj.jpg,2022-02-11,The Sky Is Everywhere,False,5.6,42
False,/chAGSv4DB9s3fsgULpSZQLN7LgN.jpg,[27],514593,en,You Should Have Left,"In an effort to repair their relationship, a couple books a vacation in the countryside for themselves and their daughter. What starts as a perfect retreat begins to fall apart as one loses their grip on reality, and a sinister force tries to tear them apart.",36.402,/tpOwE6xsWnu4lKeKbKW0R3iClM.jpg,2020-06-18,You Should Have Left,False,5.9,514
False,/h0IMyviDhX9QsRrhquuTejmjxPC.jpg,"[53, 27]",675490,en,The Unfamiliar,"A British Army doctor comes back from a war, thinking that she has PTSD only to discover that there is a more daunting malevolence at work making the life that she knew unfamiliar.",36.304,/Xt37loPwHjipC1qaCbfLfDcFu4.jpg,2020-08-21,The Unfamiliar,False,5.9,72
False,/3d20u9US1OcJaRcCsGonWJK4drZ.jpg,"[12, 16, 10751, 28]",552095,en,PAW Patrol: Mighty Pups,"When their latest scheme goes awry, Mayor Humdinger and his nephew Harold accidentally divert a meteor towards Adventure Bay. The meteor's golden energy grants the PAW Patrol superpowers. The heroic Mighty Pups are on a roll to super-save the day.",36.295,/h09VT8gNfRBlr7S8l1lm27m4rus.jpg,2018-10-04,PAW Patrol: Mighty Pups,False,7.5,518
False,/17nDJQsGVim6oows2TlN98UacbO.jpg,"[28, 12, 878]",424783,en,Bumblebee,"On the run in the year 1987, Bumblebee finds refuge in a junkyard in a small Californian beach town. Charlie, on the cusp of turning 18 and trying to find her place in the world, discovers Bumblebee, battle-scarred and broken.  When Charlie revives him, she quickly learns this is no ordinary yellow VW bug.",36.21,/fw02ONlDhrYjTSZV8XO6hhU3ds3.jpg,2018-12-15,Bumblebee,False,6.7,5112
False,/xFxk4vnirOtUxpOEWgA1MCRfy6J.jpg,"[10751, 16, 12, 35, 14]",508439,en,Onward,"In a suburban fantasy world, two teenage elf brothers embark on an extraordinary quest to discover if there is still a little magic left out there.",36.179,/f4aul3FyD3jv3v4bul1IrkWZvzq.jpg,2020-02-29,Onward,False,7.8,5156
False,/bIFrsAcqkLUUxaaiqqpFexYPeCh.jpg,"[53, 878, 27, 18]",532710,en,Firestarter,"For more than a decade, parents Andy and Vicky have been on the run, desperate to hide their daughter Charlie from a shadowy federal agency that wants to harness her unprecedented gift for creating fire into a weapon of mass destruction. Andy has taught Charlie how to defuse her power, which is triggered by anger or pain. But as Charlie turns 11, the fire becomes harder and harder to control. After an incident reveals the family's location, a mysterious operative is deployed to hunt down the family and seize Charlie once and for all. Charlie has other plans.",36.165,/7CGKjQLsmVcpd46MjhRHI5w54hV.jpg,2022-05-12,Firestarter,False,6.0,340
False,/4DDayvXxs7vwjd33fZNyWfTlCDA.jpg,"[14, 16, 27, 28]",539517,en,Constantine: City of Demons - The Movie,"A decade after a tragic mistake, family man Chas and occult detective John Constantine set out to cure Chas’s daughter Trish from a mysterious supernatural coma. With the help of the mysterious Nightmare Nurse, the influential Queen of Angels, and brutal Aztec God Mictlantecuhtli, the pair just might have a chance at outsmarting the demon Beroul to save Trish’s soul. In a world of shadows and dark magic, not everything is what it seems, and there’s always a price to pay. The path to redemption is never easy, and if Constantine is to succeed, he must navigate through the dark urban underbelly of Los Angeles, outwit the most cunning spawns of hell, and come face to face with arch-nemesis Nergal – all while battling his own inner demons!",36.139,/tZIMe2pYug1cS9e7AZnd1bTTidM.jpg,2018-10-04,Constantine: City of Demons - The Movie,False,7.8,463
False,/9R2FuGT0BeZl8usfsfqIcO7KK7v.jpg,"[28, 53, 27]",514847,en,The Hunt,"Twelve strangers wake up in a clearing. They don't know where they are—or how they got there. In the shadow of a dark internet conspiracy theory, ruthless elitists gather at a remote location to hunt humans for sport. But their master plan is about to be derailed when one of the hunted turns the tables on her pursuers.",36.107,/wxPhn4ef1EAo5njxwBkAEVrlJJG.jpg,2020-03-11,The Hunt,False,6.7,2437
False,/edCKQA7LnN1R7fOPPj2nBIi6xeE.jpg,"[53, 27, 14]",621151,en,Spell,"A father survives a plane crash in rural Appalachia, but becomes suspicious of the elderly couple who take him in to nurse him back to health with the ancient remedies.",36.021,/4rjHhj1BAREc9zNFU8FheLJQdFf.jpg,2020-10-30,Spell,False,6.4,291
False,/yt3wwVVZEeE0VvsxooDTwZhY8Ig.jpg,"[18, 27, 53]",532814,en,The Bad Seed,A widower suspects that his seemingly perfect adolescent daughter is a heartless killer.,35.911,/1m10QitDjpbZgFP1syXgVOv2pH7.jpg,2018-09-09,The Bad Seed,False,7.0,234
False,/5tFt6iuGnKapHl5tw0X0cKcnuVo.jpg,"[10751, 14, 12]",329996,en,Dumbo,"A young elephant, whose oversized ears enable him to fly, helps save a struggling circus, but when the circus plans a new venture, Dumbo and his friends discover dark secrets beneath its shiny veneer.",35.865,/kTF2omZq1izOeplnnSACxhs4NLF.jpg,2019-03-27,Dumbo,False,6.7,3823
False,/4RVYNmNJVAfuB2E6YSnimnTDGvQ.jpg,"[878, 53, 18, 9648]",539892,en,Freaks,"Kept locked inside the house by her father, 7-year-old Chloe lives in fear and fascination of the outside world, where Abnormals create a constant threat—or so she believes. When a mysterious stranger offers her a glimpse of what's really happening outside, Chloe soon finds that while the truth isn't so simple, the danger is very real.",35.757,/kc2cvuqESIiRX5QoZOoMTBq18kQ.jpg,2019-09-13,Freaks,False,6.8,907
False,/2LL1jHtNKJhTDc3tA1difsAnLui.jpg,"[53, 27, 35, 80]",667141,en,12 Hour Shift,"It's 1999 and over the course of one 12-hour shift at an Arkansas hospital, a junkie nurse, her scheming cousin and a group of black market organ-trading criminals start a heist that could lead to their collective demise.",35.687,/c3SbZPZPOfGMHq7DB7FnTIMQKuY.jpg,2020-10-02,12 Hour Shift,False,5.4,170
False,/snll1zUi2oxIah9qifXOvbfjcrG.jpg,"[27, 53]",417384,en,Scary Stories to Tell in the Dark,"Mill Valley, Pennsylvania, Halloween night, 1968. After playing a joke on a school bully, Stella and her friends decide to sneak into a supposedly haunted house that once belonged to the powerful Bellows family, unleashing dark forces that they will be unable to control.",35.642,/kNjEmQGBm9cYqTB03r6yECozQyW.jpg,2019-08-08,Scary Stories to Tell in the Dark,False,6.5,2188
False,/21Q8bzu10YF9i4O5amBkJBombYo.jpg,"[10402, 18, 10749]",585244,en,I Still Believe,The true-life story of Christian music star Jeremy Camp and his journey of love and loss that looks to prove there is always hope.,35.53,/dqA2FCzz4OMmXLitKopzf476RVB.jpg,2020-03-12,I Still Believe,False,7.6,1003
False,/7cQKUEcRkw2EeK7KDn8eRqS3XkC.jpg,"[27, 14, 9648, 53]",504631,en,Mermaid Down,"A mermaid is ripped from the Pacific, her tail is chopped off and she's thrown into a mental home where no one believes she is a mermaid.",35.524,/ag1m3lVUatlJ4EspOYPkhm2SRYr.jpg,2019-10-15,Mermaid Down,False,6.7,233
False,/bblKpucB0XbyQBmfXsaRN985Rgh.jpg,[18],458220,en,Palmer,"After 12 years in prison, former high school football star Eddie Palmer returns home to put his life back together—and forms an unlikely bond with Sam, an outcast boy from a troubled home. But Eddie's past threatens to ruin his new life and family.",35.476,/xSDdRAjxKAGi8fUBLOqSrBhJmF0.jpg,2021-01-29,Palmer,False,8.0,857
False,/xIAaN3AQqaJiN5RJ0WsmBady8Hq.jpg,[28],440471,en,Escape Plan 2: Hades,"Ray Breslin manages an elite team of security specialists trained in the art of breaking people out of the world's most impenetrable prisons. When his most trusted operative, Shu Ren, is kidnapped and disappears inside the most elaborate prison ever built, Ray must track him down with the help of some of his former friends.",35.456,/A6tb8JNrie2qT8JC2tGqshayuck.jpg,2018-06-05,Escape Plan 2: Hades,False,5.1,1168
False,/q5uZqd324Tug2xWxL72j18ZzK2Z.jpg,"[35, 16, 12]",315064,en,Animal Crackers,A family must use a magical box of Animal Crackers to save a rundown circus from being taken over by their evil uncle Horatio P. Huntington.,35.327,/dxFqZiO5MqqVoFZuWOjTdjmDh6d.jpg,2017-06-23,Animal Crackers,False,6.3,151
False,/892rHLop6XobpTmdJ05UfkWMZpf.jpg,"[16, 12, 14, 10751, 10770]",789708,en,Hilda and the Mountain King,"When Hilda wakes up in the body of a troll, she must use her wits and courage to get back home, become human again — and save the city of Trolberg.",35.294,/3vm7LOe7DhkiA7umBhslQy9MdkY.jpg,2021-12-30,Hilda and the Mountain King,False,7.5,95
False,/g28iL4BH39VT9Kb74U0WICZQZwd.jpg,"[35, 18, 53]",819309,en,Emergency,"Ready for a night of legendary partying, three college students must weigh the pros and cons of calling the police when faced with an unexpected situation.",35.232,/b1OVtVtcC7KQlsueXCwBSRaAR1o.jpg,2022-05-20,Emergency,False,6.1,129
False,/sVkjgKq8cwKm95LCyfrLldLbQIG.jpg,"[28, 18, 14]",274857,en,King Arthur: Legend of the Sword,"When the child Arthur’s father is murdered, Vortigern, Arthur’s uncle, seizes the crown. Robbed of his birthright and with no idea who he truly is, Arthur comes up the hard way in the back alleys of the city. But once he pulls the sword Excalibur from the stone, his life is turned upside down and he is forced to acknowledge his true legacy... whether he likes it or not.",35.13,/9kKXH6eJpzoFGhCbTN3FVwSQK3n.jpg,2017-05-10,King Arthur: Legend of the Sword,False,6.5,4985
False,/6mKAKhj8POVGqV1GsroS5mGIUe9.jpg,"[14, 28, 12]",666750,en,Dragonheart: Vengeance,"Lukas, a young farmer whose family is killed by savage raiders in the countryside, sets out on an epic quest for revenge, forming an unlikely trio with a majestic dragon and a swashbuckling, sword-fighting mercenary, Darius.",35.084,/qs6gz6atyQcAvqC6qZaslOjliUG.jpg,2020-02-04,Dragonheart: Vengeance,False,7.0,266
False,/2ZectLcatwparRcSD3Mg1TJJW3t.jpg,[18],407440,en,Euphoria,"The story of two sisters on a journey, where they try to get close to each other and approach the tough questions in life. Euphoria is a contemporary drama about responsibility and reconciliation, in a world where these concepts are gradually being lost.",35.05,/Anw3eLdNVRXafpYktwRzAGd6sPW.jpg,2018-02-01,Euphoria,False,6.5,97
False,/lrNKm3HNvGdZoAfiBKu7b04FLHN.jpg,[18],316029,en,The Greatest Showman,"The story of American showman P.T. Barnum, founder of the circus that became the famous traveling Ringling Bros. and Barnum & Bailey Circus.",34.969,/b9CeobiihCx1uG1tpw8hXmpi7nm.jpg,2017-12-20,The Greatest Showman,False,7.9,8273
False,/anl65DJYFyp2m0lXaFvlCrSOT8E.jpg,[18],567690,en,Dear Evan Hansen,"Evan Hansen, a high schooler with social anxiety, unintentionally gets caught up in a lie after the family of a classmate who committed suicide mistakes one of Hansen’s letters for their son’s suicide note.",34.896,/hKjBQhsnCMt86kPKpPwV4meeFPo.jpg,2021-09-24,Dear Evan Hansen,False,6.5,206
False,/9E02PSdNnjGbo4w0rZBf3ogHuIt.jpg,"[10770, 53]",849938,en,Framed by My Husband,"A woman agrees to help her husband pay off an extortionist, but when the blackmailer is murdered she becomes the prime suspect, and discovers that the man she married has been leading a deadly double life.",34.849,/kPs3o3EfV1ZfS79JmTKpAO7wVFY.jpg,2021-07-10,Framed by My Husband,False,5.0,8
False,/6CmaRROvzd0IURIUOz967ZG7ltb.jpg,"[9648, 53, 27]",471506,en,Greta,A young woman befriends a lonely widow who's harboring a dark and deadly agenda toward her.,34.838,/72X2ioyVK2l7c2Graf4H0kuCp9O.jpg,2018-09-06,Greta,False,6.6,1079
False,/w80kFufwkLNqoiLJVUBaO9pe1UL.jpg,"[10749, 35, 14]",763532,en,Long Story Short,"Teddy wakes up the morning after his wedding to discover that he's jumped forward a year in his life to his first anniversary. Trapped in an endless cycle of time jumps, transported another year ahead every few minutes, he is faced with a race against time as his life crumbles around him.",34.69,/oAJ95mBgB0yAKCS5a3Tw5UxjLEp.jpg,2021-02-11,Long Story Short,False,6.9,135
False,/2ktD7aMGkIytVRYwahAuktAQ3hO.jpg,"[18, 10402, 10749]",776503,en,CODA,"As a CODA (Child of Deaf Adults), Ruby is the only hearing person in her deaf family. When the family's fishing business is threatened, Ruby finds herself torn between pursuing her love of music and her fear of abandoning her parents.",34.547,/BzVjmm8l23rPsijLiNLUzuQtyd.jpg,2021-08-11,CODA,False,8.0,1472
False,/utUVo1wt3i4OdrQQS3I9QeegYsM.jpg,"[27, 53, 14]",780609,en,Men,"In the aftermath of a personal tragedy, Harper retreats alone to the beautiful English countryside, hoping to find a place to heal. But someone — or something — from the surrounding woods appears to be stalking her, and what begins as simmering dread becomes a fully-formed nightmare, inhabited by her darkest memories and fears.",34.544,/jo1Kv3P3UgDVk7JnUFr2Cl8WWUM.jpg,2022-05-20,Men,False,6.4,301
False,/7qfCDDHRrTKTwMpnyR4NbqccNYy.jpg,[18],424998,en,The Case for Christ,"Based on the true story of an award-winning investigative journalist -- and avowed atheist -- who applies his well-honed journalistic and legal skills to disprove the newfound Christian faith of his wife... with unexpected, life-altering results.",34.483,/hTKwkxMv5MCkN8vMXiEmMmAHafh.jpg,2017-04-07,The Case for Christ,False,6.9,219
False,/o1IRC3NxU2gM37SwMUaeT99Vpfo.jpg,"[27, 80, 9648, 53]",298250,en,Jigsaw,"Dead bodies begin to turn up all over the city, each meeting their demise in a variety of grisly ways. All investigations begin to point the finger at deceased killer John Kramer.",34.411,/2mUqHJG7ZiGwZYIylczFCsRPbXM.jpg,2017-10-26,Jigsaw,False,6.2,3028
False,/9lj5PCQVqpgs7GVeQhhfBcOZzCq.jpg,"[18, 53]",789171,en,Last Survivors,"The pic is set in the aftermath of an apocalyptic event that forces people into extreme isolation. A father and son, who have been living off grid for 20 years, encounter an outsider who threatens to destroy the utopia they’ve built.",34.408,/7LcUUUVsbCtNeTmf4dVG2kAcgcV.jpg,2022-02-04,Last Survivors,False,5.5,46
False,/8wI0M7HDHhDsoxMCkcAVUx7O6DX.jpg,"[18, 28, 36]",395991,en,Only the Brave,Members of the Granite Mountain Hotshots battle deadly wildfires to save an Arizona town.,34.331,/lC7WdUNLOJI3sllaDGNdFy2GT8g.jpg,2017-09-22,Only the Brave,False,7.4,1245
False,/o2HR6hDdsIIXEJV7p2KulKybCvo.jpg,"[27, 878, 18]",571055,en,Down,"A pair of coworkers gets trapped in an elevator over a long weekend, but what at first promises to be a romantic connection turns nefarious as each party begins to reveal who they truly are.",34.227,/tWD5FXfXTRcYzXZLq0bg8hxmQrs.jpg,2019-02-01,Down,False,6.7,149
False,/2nU5H8XIgtMkJrxsryP6nJuAHQ.jpg,"[16, 12, 10751, 14]",805051,en,Smelliville,"The Oggly family arrive at the municipal rubbish dump of Smelliville and must look for a new home, but they never feel really welcome anywhere. They stink and are for most humans just a tad too oggly. When Firebottom, the family dragon, crash-lands on the run-down rubbish tip of the small town of Smelliville, the Ogglies at once feel at home. And it's here they want to stay.",34.221,/w7PJ7fBEYOuaAMKfYa4zmw45v3N.jpg,2021-05-06,Welcome to Smelliville,False,7.2,54
False,/vYs1YGalB8IEXxdxDtqkL0vfHjO.jpg,"[878, 27]",300668,en,Annihilation,"A biologist signs up for a dangerous, secret expedition into a mysterious zone where the laws of nature don't apply.",34.22,/4YRplSk6BhH6PRuE9gfyw9byUJ6.jpg,2018-02-22,Annihilation,False,6.4,7335
False,/2nEJcOPsonaRQEGscQShvJdwlwx.jpg,"[10749, 10770]",728204,en,Romance on the Menu,"New York restaurateur Caroline inherits a café in Lemon Myrtle Cove, Australia. While there, she starts falling for the place and its people, particularly Simon, the café’s charming local chef.",34.219,/qqXAVzxgPxuCPkHkNZ0pWPLdA94.jpg,2021-04-24,Romance on the Menu,False,7.0,18
False,/ww7eC3BqSbFsyE5H5qMde8WkxJ2.jpg,"[28, 27, 878, 53]",443791,en,Underwater,"After an earthquake destroys their underwater station, six researchers must navigate two miles along the dangerous, unknown depths of the ocean floor to make it to safety in a race against time.",34.163,/gzlbb3yeVISpQ3REd3Ga1scWGTU.jpg,2020-01-08,Underwater,False,6.3,2517
False,/5K2FuQN3nfMTfRlraWnXWZdmqJb.jpg,[27],586097,en,Robert Reborn,"In 1951 USSR, as the Cold War intensifies, infamous dictator Joseph Stalin is suffering with illness and his death is imminent. Meanwhile, KGB agent Stoichkov discovers a mysterious stage show in the Baltic region featuring three creepy dolls - Robert, Kalashnikov and Miss Cyclops. Spellbound by the lifelike animation displayed by the dolls on stage, Stoichkov investigates the show's host and discovers he is a German Toymaker who owns a mystical book which holds the key to eternal life. Believing the Toymaker and his book will help Stalin escape death, Stoichkov kidnaps him and they board a plane to Moscow. But the Toymaker's living creations have followed them. When the plane is in mid air all hell breaks loose as Stoichkov and his team of KGB agents realize the three dolls are on board and will stop at nothing to rescue their puppet master. Fasten your seat belt and prepare for blood soaked toy terror at 30,000 feet.",34.09,/eQcdgFXZ8VMwXx21iCFjeyGAoUd.jpg,2019-06-04,Robert Reborn,False,4.1,24
False,/3GTSbc85Xangv8JkBSsQZMXGyhh.jpg,"[27, 9648]",595149,en,Death of Me,"A couple on holiday on a remote South Pacific island awaken one morning with a hang over and no recollection of what transpired. When playing back a video of the previous night, they see they participated in a local ritual that somehow ends with him murdering her.",34.04,/8F9xUvb1JMWUMkFV2Yq3aiueAbq.jpg,2020-10-02,Death of Me,False,5.0,199
False,/8LI4OEQGY2DIBTQQeRjYVKfL9Dl.jpg,"[27, 53, 10752, 14]",608195,en,Ghosts of War,A group of World War II American soldiers encounter a supernatural enemy as they occupy a French castle previously under Nazi control.,33.942,/jBeL6pPUPo0wnyTmiuxPegcibPf.jpg,2020-07-03,Ghosts of War,False,6.0,340
False,/f6YSikiGgSx2IEHiDAWwTt3uEki.jpg,"[35, 18, 10749]",802119,en,All About Sex,"Three friends in their mid-20s struggle to navigate their professional and personal lives, colliding head on with the messy, hilarious and dreadful growing pangs of adulthood.",33.89,/z5vs0pe9lJ21WZ4mdhPftYiIlFA.jpg,2021-09-16,All About Sex,False,6.8,10
False,/tBhkqRxbANdYRhv7mLHfKEMcOZF.jpg,"[35, 27]",419479,en,The Babysitter,"When Cole stays up past his bedtime, he discovers that his hot babysitter is part of a Satanic cult that will stop at nothing to keep him quiet.",33.721,/86a7GRVRCwfl7wdI4QadyvKa6Zu.jpg,2017-10-13,The Babysitter,False,6.1,2998
False,/5qef4Gl8hJcXvVLE0rsXSgEIbOj.jpg,"[10752, 28, 18]",489245,en,The Kill Team,"When Andrew Briggman—a young soldier in the US invasion of Afghanistan—witnesses other recruits killing innocent civilians under the direction of a sadistic Sergeant, he considers reporting them to higher-ups. However, the heavily-armed and increasingly-violent platoon becomes suspicious that someone in their ranks has turned on them, and Andrew begins to fear that he'll be the next target.",33.612,/wLRZbtrbV51oQuvqNeK6vhb6btV.jpg,2019-10-17,The Kill Team,False,6.5,320
False,/gl3RKxaM65gyrvRoG3MffTYBoo5.jpg,"[27, 9648, 53]",476299,en,Ghostland,"A mother of two inherits a home from her aunt. On the first night in the new home she is confronted with murderous intruders and fights for her daughters’ lives. Sixteen years later the daughters reunite at the house, and that is when things get strange . . .",33.557,/tt9YSQlArAj6849SQQJ5ryNgcJs.jpg,2018-03-14,Ghostland,False,7.4,1923
False,/zLa8fA7boGtNoNH7n6iYi9UqoaH.jpg,"[878, 27, 9648]",458305,en,Vivarium,"A young woman and her fiancé are in search of the perfect starter home. After following a mysterious real estate agent to a new housing development, the couple finds themselves trapped in a maze of identical houses and forced to raise an otherworldly child.",33.492,/myf3qzpeN0JbuFRPwSpJcz7rmAT.jpg,2019-09-07,Vivarium,False,6.0,1436
False,/1fOwb62XudDlevVyu1rqUlHUrES.jpg,"[27, 878, 53]",716258,en,Black Box,"After losing his wife and his memory in a car accident, a single father undergoes an experimental treatment that causes him to question who he really is.",33.467,/ldlpTitpSTBINwgifzlRRXveXUF.jpg,2020-10-06,Black Box,False,6.5,404
False,/eakQ2Gn1HxuOaSj3VrbIzcDKHy3.jpg,"[10751, 18]",818370,en,The Little Prince(ss),"When Gabriel, a 7-year-old Chinese kid who loves ballet, becomes friends with Rob, another Chinese kid from school, Rob’s dad gets suspicious about Gabriel's feminine behavior and decides to intervene.",33.46,/4O65UNeSnWqRcuTUFcy75PluCzz.jpg,2021-05-28,The Little Prince(ss),False,7.3,120
False,/w7c5L2yOVR7hhnTr69SpSxMpj3v.jpg,"[878, 28, 16]",487242,en,Suicide Squad: Hell to Pay,Task Force X targets a powerful mystical object that they will risk their lives to steal.,33.441,/7o0OQUf15v2m45gXluRUMTRC14h.jpg,2018-05-09,Suicide Squad: Hell to Pay,False,7.1,483
False,/kMe4TKMDNXTKptQPAdOF0oZHq3V.jpg,"[9648, 80, 12]",497582,en,Enola Holmes,"While searching for her missing mother, intrepid teen Enola Holmes uses her sleuthing skills to outsmart big brother Sherlock and help a runaway lord.",33.357,/riYInlsq2kf1AWoGm80JQW5dLKp.jpg,2020-09-23,Enola Holmes,False,7.3,4599
False,/tHjoTxM4SMgazi3Y2X8mmAtONVL.jpg,"[10751, 12, 35, 14]",621876,en,Flora & Ulysses,"When Flora rescues a squirrel she names Ulysses, she is amazed to discover he possesses unique superhero powers, which take them on an adventure of humorous complications that ultimately change Flora's life--and her outlook--forever.",33.317,/syobJCxZcIJl0OpjNroZSQKa1kW.jpg,2021-02-19,Flora & Ulysses,False,6.5,190
False,/gAsHuCQMN7mv4uFIvM4ACQ09hPr.jpg,"[18, 37]",600583,en,The Power of the Dog,"A domineering but charismatic rancher wages a war of intimidation on his brother's new wife and her teen son, until long-hidden secrets come to light.",33.259,/kEy48iCzGnp0ao1cZbNeWR6yIhC.jpg,2021-11-17,The Power of the Dog,False,6.8,1977
False,/3uG3aOhEzFCjcQulsJQiAzLSrw8.jpg,"[27, 18, 12]",480105,en,47 Meters Down: Uncaged,"Four teenage girls go on a diving adventure to explore a submerged Mayan city. Once inside, their rush of excitement turns into a jolt of terror as they discover the sunken ruins are a hunting ground for deadly great white sharks. With their air supply steadily dwindling, the friends must navigate the underwater labyrinth of claustrophobic caves and eerie tunnels in search of a way out of their watery hell.",33.178,/g4z7mDmJmx23vsVg6XNWcnXb6gc.jpg,2019-08-15,47 Meters Down: Uncaged,False,5.7,1147
False,/pTxBbyGLT2L7nGAMUcPHmzkGTUC.jpg,[99],897374,en,Endangered,A sobering look at the erosion of democracy & freedom of the press in the United States and abroad.,33.169,/6xsHWDAclu04VSsN19Dk6EMJMsQ.jpg,2022-06-12,Endangered,False,6.1,12
False,/9T8sj5io4SGCBTHsk5H8LGcfKVe.jpg,"[10749, 18]",419478,en,Midnight Sun,"Katie, a 17-year-old, has been sheltered since childhood and confined to her house during the day by a rare disease that makes even the smallest amount of sunlight deadly. Fate intervenes when she meets Charlie and they embark on a summer romance.",33.149,/vPG2zEKPXhovPW9S91SRnwr5JM1.jpg,2018-03-22,Midnight Sun,False,7.8,3035
False,/sPeqIdCYvcmeZe5fCu7JgMnf1HL.jpg,"[10751, 16, 35, 878]",825597,en,Maggie Simpson in The Force Awakens from Its Nap,"In a daycare far, far away… but still in Springfield, Maggie is on an epic quest for her stolen pacifier. Her adventure brings her face-to-face with young Padawans, Sith Lords, familiar droids, Rebel scum, and an ultimate battle against the dark side, in this original short celebrating the Star Wars galaxy.",33.133,/2xnf2ZaGXudvgBKPtVXMkNeooh1.jpg,2021-05-04,Maggie Simpson in The Force Awakens from Its Nap,False,6.8,139
False,/kxj8WaxRzxUcJn7LathZBDyN7Ys.jpg,[99],927070,en,Polar Bear,A new mother’s memories of her own youth prepare her to navigate motherhood in the increasingly challenging world that polar bears face today.,33.1,/nCRUQcbBs6Ix6YaBeCgC9OwE0mt.jpg,2022-04-22,Polar Bear,False,7.2,32
False,/5ZSwZPKgcTJJwhxjbOHeoBTVaKh.jpg,"[35, 28, 12]",567604,en,Once Upon a Deadpool,"A kidnapped Fred Savage is forced to endure Deadpool's PG-13 rendition of Deadpool 2 as a Princess Bride-esque story that's full of magic, wonder & zero F's.",33.023,/5Ka49BWWyKMXr93YMbH5wLN7aAM.jpg,2018-12-11,Once Upon a Deadpool,False,7.1,587
False,/rm2oMykm5nX6SzXFr7TGHkO6r8Z.jpg,"[12, 878]",428078,en,Mortal Engines,"Many thousands of years in the future, Earth’s cities roam the globe on huge wheels, devouring each other in a struggle for ever diminishing resources. On one of these massive traction cities, the old London, Tom Natsworthy has an unexpected encounter with a mysterious young woman from the wastelands who will change the course of his life forever.",32.876,/gLhYg9NIvIPKVRTtvzCWnp1qJWG.jpg,2018-11-27,Mortal Engines,False,6.2,3914
False,/listgoAFIjSpTrS45HpQ2Xlnaub.jpg,[18],480881,en,Let There Be Light,An atheist goes through a near-death experience in an auto accident before converting to Christianity.,32.766,/a1lCoSdAEYEs4ezvm5PcufEUVti.jpg,2017-10-27,Let There Be Light,False,6.2,53
False,/2hhZZCbLllEwcED7S9yLIA6j6aZ.jpg,"[35, 14, 10749]",526050,en,Little,"Jordan Sanders, a take-no-prisoners tech mogul, wakes up one morning in the body of her 13-year-old self right before a do-or-die presentation. Her beleaguered assistant April is the only one in on the secret that her daily tormentor is now trapped in an awkward tween body, just as everything is on the line.",32.721,/4MDB6jJl3U7xK1Gw64zIqt9pQA4.jpg,2019-04-04,Little,False,6.8,592
False,/aiM3XxYE2JvW1vJ4AC6cI1RjAoT.jpg,"[28, 80, 53]",438650,en,Cold Pursuit,"The quiet family life of Nels Coxman, a snowplow driver, is upended after his son's murder. Nels begins a vengeful hunt for Viking, the drug lord he holds responsible for the killing, eliminating Viking's associates one by one. As Nels draws closer to Viking, his actions bring even more unexpected and violent consequences, as he proves that revenge is all in the execution.",32.681,/cO802woIgZsLbOWPUSsleobKyDp.jpg,2019-02-07,Cold Pursuit,False,5.7,2090
False,/lRFtFFIoGQfHxyHNS254Ew7PV9c.jpg,"[878, 12]",455839,en,Time Trap,A group of students become trapped inside a mysterious cave where they discover time passes differently underground than on the surface.,32.651,/8w0hBC9kLy56F7rjwGIe8JtIrHS.jpg,2017-05-19,Time Trap,False,6.1,821
False,/kNGW6f47HUk0hISjj1AvXoLNL3L.jpg,"[28, 878, 27, 9648]",520901,en,Doom: Annihilation,"A group of UAC Marines responds to a distress call from a top-secret scientific base on Phobos, a Martian moon, only to discover it's been overrun by demons.",32.649,/7EGElXVSNnqcPjuhXPd6UVUX1rD.jpg,2019-09-30,Doom: Annihilation,False,4.9,322
